energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
351.07,0.05,13.02,0.12,0.00000000003,351.06,286.2,0.0,M1+E2,0.271,4,0.243,,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
12.148,,0.93360162588,0.04068076019173065,,,,,,,,,,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
70.832,,0.7250530205260423,0.013196319582835797,,,,,,,,,,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
72.874,,1.2239247476806925,0.02166894309011965,,,,,,,,,,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
82.629,,0.41624274617830814,0.009622062491598896,,,,,,,,,,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
83.631,,0.5398668417932656,0.012305053154236452,,,,,,,,,,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
84.866,,0.12362409561495752,0.003535279379040062,,,,,,,,,,83,128,Bi,,0,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,6750.4,5,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07

