energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
33.568,0.01,0.19962,0.0223661977099372,,133.5152,,99.952,M1,,,4.79,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
40.98,0.1,0.257288,0.015963571655491136,,99.952,432,59.03,M1+E2,0.042,18,2.79,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
53.395,0.005,0.09981,0.007895427094210927,,133.5152,,80.120,M1,,,8.09,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
59.03,0.03,0.00097592,0.00006801336633339068,432,59.03,1036.8,0.0,M3,,,1258,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
80.12,0.005,1.36407,0.0588388043726247,,80.120,1036.8,0.0,M1,,,2.488,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
99.961,0.015,0.039924,0.00447323954198744,,99.952,1036.8,0.0,E2,,,2.144,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
133.515,0.002,11.09,0.19467616700561988,,133.5152,1036.8,0.0,M1,,,0.579,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
5.637,,1.514806347771816,0.06314896182070501,,,,,,,,,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
35.551,,2.4646642472104143,0.05205634182136806,,,,,,,,,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
36.027,,4.500847785263722,0.09281538967714789,,,,,,,,,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
40.857,,1.369255510205306,0.03184871053439456,,,,,,,,,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
41.266,,1.7197849208178642,0.03941176121556081,,,,,,,,,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
41.766,,0.3505294106125583,0.01064647013407902,,,,,,,,,,58,86,Ce,,0,,0+,284.91,,5,d,24616224,4320,B-,100,,318.6,8,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07

