energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
59.03,0.03,0.0812,0.0011,432,59.03,1036.8,0.0,M3,,,1.23E3,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,IT,99.93,,,,59,85,Pr,1-Dec-2000,A.A. Sonzogni,2026-06-07
617.8,0.2,0.017,0.008,,1314.3,,696.49,,,,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
624.7,0.1,0.00112728,0.00002930329674285813,,2185.67,,1560.96,,,,,,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
674.95,0.1,0.0029524,0.000270161433220954,,2185.67,,1510.67,,,,,,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
696.5,0.05,,,,696.49,,0.0,,,,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
696.51,0.003,1.342,0.014,,696.51,,0.0,E2,,,0.00511,,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
814.1,0.1,,,,1510.6,,696.49,,,,,,59,85,Pr,,59.03,0.03,3-,7.2,,3,m,432,18,B-,0.07,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
814.1,0.1,0.0032208,0.0002704949537422094,,1510.67,,696.51,E1,,,0.00140,,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
864.45,0.1,0.0024156,0.00026958041471887383,,1560.96,,696.51,M1+E2,,,,,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
1182,0.3,0.00005368,0.00000056,,2742.87,,1560.96,,,,,,59,85,Pr,,0,,0-,17.28,,5,m,1036.8,3,B-,100,,2997.4,24,60,84,Nd,1-Dec-2000,A.A. Sonzogni,2026-06-07
