energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
24.595,0.004,0.002862,0.0000024,,2107.86,0.000000003474,2083.26,E2,,,697,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
64.135,0.01,0.01431,0.0019080377354758998,0.0000000000013,2412.02,0.0000000002,2347.89,M1,,,4.26,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
68.916,0.006,0.075366,0.0019090464216461578,0.000000000022,2480.93,0.0000000000013,2412.02,M1,,,3.46,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
109.422,0.011,0.21942,0.00382043348325815,0.0000000000024,2521.43,0.0000000000013,2412.02,M1+E2,0.26,2,0.952,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
131.117,0.008,0.46746,0.00954805027217599,0.000000000022,2480.93,0.000000000012,2349.81,M1+E2,-0.13,4,0.553,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
173.543,0.009,0.126882,0.0038174830661052055,0.0000000000024,2521.43,0.0000000002,2347.89,M1,,,0.252,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
241.933,0.03,0.414036,0.007639893444283108,0.000000000012,2349.81,,2107.86,M1+E2,-0.6,3,0.1008,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
266.543,0.012,0.465552,0.007641978550087667,0.000000000012,2349.81,0.000000003474,2083.26,M1+E2,-0.14,12,0.0786,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
306.9,0.2,0.024804,0.006678032392853452,0.00000000027,1903.32,,1596.24,[E2],,,0.0454,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
328.762,0.008,20.3202,0.28670682168375416,0.0000000000013,2412.02,0.000000003474,2083.26,M1+E2,-0.049,6,0.0453,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
397.52,0.05,0.073458,0.004770397736038369,0.000000000022,2480.93,0.000000003474,2083.26,(E2),,,0.0206,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
432.493,0.012,2.90016,0.028723144396113738,0.0000000000025,2515.77,0.000000003474,2083.26,M1+E2,-0.04,2,0.0224,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
438.5,0.5,0.039114,0.009540056385577603,0.0000000000024,2521.43,0.000000003474,2083.26,,,,,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
445.5,0.5,0.002862,0.0009540030188631481,0.0000000002,2347.89,0.00000000027,1903.32,,,,,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
487.021,0.012,45.5058,0.5736705897987102,0.000000003474,2083.26,,1596.24,E2,,,0.01159,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
618.12,0.05,0.037206,0.0038161275450382943,0.0000000000024,2521.43,0.00000000027,1903.32,,,,,,57,83,La,,0,,3-,1.67858,,21,d,145029.312,18.144,B-,100,,3762.2,13,58,82,Ce,20-Nov-2018,N. NICA,2026-06-07
