energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
13.846,0.015,1.2195,0.17108399369900154,0.00000000052,43.8132,0.00000000025,29.9677,M1+E2,0.010,6,54.4,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
29.966,0.001,14.09742,0.4336907913479372,0.00000000025,29.9677,145029.312,0.0,M1+(E2),0.009,LE,5.37,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
43.8,,0.0019512,0.0000176,0.00000000052,43.8132,145029.312,0.0,[E2],,,44.0,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
63.17,0.22,0.000029268,0.000014636381110096854,,63.168,145029.312,0.0,M1,,,4.06,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
99.49,0.02,0.000019512,0.000012196269962574623,0.00000000001,162.6585,,63.168,,,,,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
113.51,0.03,0.0160974,0.0012281137121618667,,581.073,0.0000000000077,467.5350,M1,,,0.754,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
118.837,0.003,0.060975,0.007337641923670028,0.00000000001,162.6585,0.00000000052,43.8132,M1,,,0.662,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
132.687,0.001,0.202437,0.005208566021468865,0.00000000001,162.6585,0.00000000025,29.9677,M1,,,0.486,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
162.66,0.001,6.21945,0.09220118708563356,0.00000000001,162.6585,145029.312,0.0,M1+(E2),0.08,LE,0.276,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
183.83,0.09,0.0009756,0.0004878793703365618,,,,,,,,,,56,84,Ba,,0,,0+,12.751,,4,d,1101686.4,345.6,B-,100,,1044,8,57,83,La,20-Nov-2018,N. NICA,2026-06-07
