energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
145.4433,0.0014,48.3,0.3,0.00000000185,145.4434,,0.0,M1+E2,0.069,7,0.449,,58,83,Ce,,0,,7/2-,32.504,,13,d,2808345.6,1123.2,B-,100,,583.5,12,59,82,Pr,12-Oct-2022,N. NICA,2026-06-07
5.637,,2.4641247708,0.09887947014899852,,,,,,,,,,58,83,Ce,,0,,7/2-,32.504,,13,d,2808345.6,1123.2,B-,100,,583.5,12,59,82,Pr,12-Oct-2022,N. NICA,2026-06-07
35.551,,4.798054690214311,0.07671368527300416,,,,,,,,,,58,83,Ce,,0,,7/2-,32.504,,13,d,2808345.6,1123.2,B-,100,,583.5,12,59,82,Pr,12-Oct-2022,N. NICA,2026-06-07
36.027,,8.761969850647025,0.13425825236747513,,,,,,,,,,58,83,Ce,,0,,7/2-,32.504,,13,d,2808345.6,1123.2,B-,100,,583.5,12,59,82,Pr,12-Oct-2022,N. NICA,2026-06-07
40.857,,2.6655812572760063,0.04990792933542664,,,,,,,,,,58,83,Ce,,0,,7/2-,32.504,,13,d,2808345.6,1123.2,B-,100,,583.5,12,59,82,Pr,12-Oct-2022,N. NICA,2026-06-07
41.266,,3.347970059138664,0.06125108821902497,,,,,,,,,,58,83,Ce,,0,,7/2-,32.504,,13,d,2808345.6,1123.2,B-,100,,583.5,12,59,82,Pr,12-Oct-2022,N. NICA,2026-06-07
41.766,,0.6823888018626576,0.018462671724870407,,,,,,,,,,58,83,Ce,,0,,7/2-,32.504,,13,d,2808345.6,1123.2,B-,100,,583.5,12,59,82,Pr,12-Oct-2022,N. NICA,2026-06-07

