energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
22,11,,,,22,8262,0,,,,,,53,79,I,,120,20,(8-),1.387,,15,h,4993.2,54,IT,86,2,,,53,79,I,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
98,1,3.72,0.12,4993.2,120,,22,E3,,,21.6,,53,79,I,,120,20,(8-),1.387,,15,h,4993.2,54,IT,86,2,,,53,79,I,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
136.7,0.4,0.07896,0.00987,,2303.46,,2167.10,M1 E2,,,0.48,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
136.7,0.4,0.07896,0.00987,,2890.69,,2754.44,M1 E2,,,0.48,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
147.4,0.1,0.23688,0.01974,,2110.26,,1962.98,M1,,,0.279,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
175,0.5,8.8,1.4,,2215.1,,2040.1,E2,,,0.256,,53,79,I,,120,20,(8-),1.387,,15,h,4993.2,54,B-,14,2,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
183.6,0.3,0.13818,0.01974,,2350.63,,2167.10,M1 E2,,,0.18,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
194.3,0.5,0.08883,0,,,,,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
234.3,0.6,0.02961,0.00987,,3192.78,,2958.74,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
241.2,0.5,0.04935,0,,,,,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
250.8,0.6,0.017766,0.004935,,2840.10,,2588.69,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
250.8,0.6,0.017766,0.004935,,2838.85,,2588.69,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
255.1,0.3,0.01974,0,,3213.95,,2958.74,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
255.1,0.2,0.23688,0.01974,,2838.85,,2583.78,M1 E2,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
262.9,0.1,1.2831,0.09870000000000001,,2613.44,,2350.63,M1+E2,-0.16,5,0.0583,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
278.4,0.4,0.03948,0.00987,,3237.2,,2958.74,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
278.4,0.4,0.03948,0.00987,,3213.95,,2935.2,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
284.9,0.1,0.71064,0.06909,,2394.99,,2110.26,M1+E2,-0.26,3,0.0473,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
296.5,0.6,0.015792,0.0000015792,,,,,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
302,0.7,0.004935,0.0000004935,,3192.78,,2890.69,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
306.7,0.4,0.0987,0.01974,,2110.26,,1803.715,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
306.7,0.4,0.0987,0.01974,,2890.69,,2583.78,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
310,0.8,0.64,0.16,,2960.1,,2650.1,,,,,,53,79,I,,120,20,(8-),1.387,,15,h,4993.2,54,B-,14,2,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
310.1,0.4,0.08883,0.01974,,2613.44,,2303.46,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
310.1,0.4,0.08883,0.01974,,3226.72,,2916.85,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
316.7,0.4,0.12831,0.01974,,3155.6,,2838.85,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
343.7,0.4,0.08883,0.01974,,3260.9,,2916.85,,,,,,53,79,I,,0,,4+,2.295,,13,h,8262,46.8,B-,100,,3575,4,54,78,Xe,10-Feb-2005,YU. KHAZOV and  A.A. RODIONOV AND S. SAKHAROV and  BALRAJ SINGH,2026-06-07
