energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
328.1,0.12,0.00142,0.00014,,897.76,,569.64,[M1],,,0.334,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
351.07,0.05,,,,351.07,,0,M1+E2,0.271,4,0.243,,81,126,Tl,,1348.18,0.16,11/2-,1.33,,11,s,1.33,0.11,IT,100,,,,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
569.698,0.002,0.00185,0.00019,,569.64,,0,E2,,,0.0216,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
897.77,0.12,0.263,0.009,,897.76,,0,M1+E2,0.091,9,0.0233,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
997.1,0.3,,,1.33,1348.2,,351.07,[M4],,,0.1460,,81,126,Tl,,1348.18,0.16,11/2-,1.33,,11,s,1.33,0.11,IT,100,,,,81,126,Tl,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
12.522,,0.002025382406616,0.00010108272226925319,,,,,,,,,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
72.805,,0.0015354174002220587,0.00005546550479310054,,,,,,,,,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
74.97,,0.002580533445751359,0.00009258662472304497,,,,,,,,,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
84.986,,0.0008819894669943036,0.00003421768236353958,,,,,,,,,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
86.022,,0.0011483502860265833,0.00004433262461993513,,,,,,,,,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07
87.301,,0.0002663608190322797,0.00001123538247723922,,,,,,,,,,81,126,Tl,,0,,1/2+,4.77,,3,m,286.2,1.8,B-,100,,1418,5,82,125,Pb,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2026-06-07

