energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
554.5,,0.00087,0.000015,,1298.234,,743.752,[M2],,,0.0268,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
556.17,0.08,0.02001,0.002632702983627283,,1236.449,,680.254,[E2],,,0.00671,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
567.1,0.4,0.00348,0.0026106895640807238,,,,,,,,,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
617.974,0.014,0.54375,0.015370199250497698,,1298.234,,680.254,M1+E2,,,0.0059,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
647.51,0.02,99.57,0.13,,1560.103,,912.671,E2,,,0.00428,,53,80,I,,1634.148,0.01,(19/2-),9,,2,s,9,2,IT,100,,,,53,80,I,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
648.76,0.06,0.05655,0.013086371727870182,,911.45,,262.702,M1,,,0.00590,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
670.1,0.08,0.04263,0.005271491724360382,,1350.380,,680.254,[M1+E2],,,0.0048,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
678.65,0.25,0.02175,0.006970095049567115,,1589.94,,911.45,[M1+E2],,,0.0047,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
680.247,0.011,0.64989,0.019255846514760134,,680.254,453384,0.0,M1,,,0.00527,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
706.578,0.008,1.5051,0.04341016586008397,,1236.449,,529.872,M1+E2,,,0.0042,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
768.382,0.015,0.46023,0.014536733642741068,,1298.234,,529.872,M1+E2,0.6,4,0.00368,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
789.59,0.06,0.05046,0.0035871018942873647,,1052.297,,262.702,(E2),,,0.00277,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
820.506,0.022,0.15486,0.0058632158411574785,,1350.380,,529.872,M1+E2,0.8,8,0.0031,,53,80,I,,0,,7/2+,20.83,,8,h,74988,288,B-,100,,1786,6,54,79,Xe,31-Oct-2010,YU. KHAZOV AND A. RODIONOV and  F.G. KONDEV,2026-06-07
